[1:4]	[3:5]
41.7799	-0.0142454
41.704	-0.002307
41.6422	-0.0117159
41.7189	-0.00136316
41.8055	-0.00390697
41.7204	-0.0104967
41.7338	-0.00608552
41.8154	0.000529289
41.8322	-0.0123317
41.7628	-0.00455052
41.7628	-0.00818771
41.8425	-0.00384033
41.868	-0.00548351
41.8192	-0.0105963
41.8387	0.0017767
41.881	-0.00757486
41.8604	-0.00848532
41.8242	-0.00554466
41.8356	-0.00057137
41.8791	-0.0112391
41.9028	-0.00707924
41.7776	-0.00125998
41.794	-0.00999755
41.8814	-0.00689507
41.8406	-0.00559765
41.7975	-0.00109059
41.8272	-0.0131586
41.8631	-0.00257772
41.8101	-0.0064711
41.6613	-0.0024448
41.7788	-0.00616056
41.8032	-0.0135339
41.6716	0.00264138
41.6155	-0.0115294
41.7223	-0.00418001
41.7559	-0.00684029
41.6563	-0.00615263
41.6266	-0.00842875
41.7261	-0.00426692
41.6888	-0.00334871
41.6426	-0.00719798
41.683	-0.0070802
41.7696	-0.00134736
41.6762	-0.00699759
41.6407	-0.0113032
41.7197	-0.0020408
41.7498	-0.00334865
41.6918	-0.0143098
41.7136	0.00100183
41.7593	-0.00618845
41.7628	-0.00491756
41.7586	-0.0115315
41.7681	-0.00292349
41.7692	-0.0041272
41.8177	-0.00873524
41.7635	-0.00659698
41.796	-0.00475758
41.8291	-0.00410438
41.8841	-0.00906795
41.7811	-0.00579214
41.7132	-0.00292027
41.807	-0.00467259
41.807	-0.0123184
41.6945	0.0023877
41.7338	-0.012179
41.7742	-0.0040741
41.7902	-0.0058195
41.6327	-0.0129319
41.7113	0.00416833
41.7952	-0.0130055
41.7044	-0.00273317
41.6483	-0.00703865
41.7296	-0.00747985
41.778	-0.00175279
41.6571	-0.00663769
41.6857	-0.0109591
41.7589	-0.00160587
41.749	-0.00541109
41.6601	-0.00714606
41.7055	-0.00792444
41.8364	-0.0053758
41.7658	-0.00510889
41.7357	-0.0115001
41.8177	-0.00267822
41.8295	-0.00328541
41.828	-0.00888228
41.804	-0.00705165
41.8276	0.000784338
41.8646	-0.00802833
41.8528	-0.00900716
41.8135	-0.00286615
41.8204	-0.00270975
41.8814	-0.0142977
41.8585	-0.00709242
41.7727	0.00151831
41.8143	-0.0111807
41.8326	-0.00697941
41.775	-0.00330067
41.683	-0.00621235
41.8093	-0.00794351
41.7906	-0.00973505
41.6983	-0.00139821
41.667	-0.00254399
41.7261	-0.0207949
41.7048	0.00630182
41.5877	-0.0125378
41.6075	-0.00455838
41.6918	-0.00847048
41.6189	-0.00254756
41.5972	-0.0098356
41.6308	-0.006181
41.7052	-0.00690478
41.614	-0.000463367
41.6312	-0.0132557
41.654	-0.00461757
41.7052	0.000449657
41.6521	-0.0161585
41.6617	-0.000644863
41.7101	-0.00551224
41.741	-0.00651312
41.6903	-0.00868452
41.6907	-0.00533003
41.741	-0.00107145
41.8009	-0.010275
41.7143	-0.00608695
41.7403	-0.00542802
41.7677	-0.000224173
41.8116	-0.0124546
41.7414	-0.00572115
41.7277	-0.000735581
41.7979	-0.00849819
41.7979	-0.00854868
41.7181	-0.00471121
41.7357	-0.000167847
41.8089	-0.0157343
41.7845	1.29342e-005
41.6708	-0.00816852
41.712	-0.00369585
41.8101	-0.00943118
41.7441	-0.00833911
41.6918	-0.000703633
41.757	-0.0113912
41.754	-0.000500917
41.7372	-0.00556809
41.6655	-0.0141384
41.7696	0.000789404
41.8005	-0.00889182
41.7097	-0.0069533
41.7376	-0.00611353
41.8284	-0.00922066
41.7849	-0.000102937
41.7841	-0.0118166
41.7738	-0.00455159
41.8448	0.00521344
41.8597	-0.0197458
41.8215	-0.00936037
41.8463	-0.00171232
41.8459	0.010475
41.8688	-0.0212883
41.8715	-0.0126593
41.8654	0.00273615
41.8959	-0.00672263
41.9093	-0.00587171
41.8078	-0.00957787
41.8047	0.00120306
41.8799	-0.0144878
41.8089	-0.000891507
41.7013	-0.00946993
41.8082	-0.00496972
41.8413	-0.0093317
41.7609	-0.00380391
41.7361	-0.00532126
41.7811	-0.0100173
41.7887	-0.0054512
41.6704	-0.00551569
41.6899	-0.00435221
41.7975	-0.0114215
41.7174	-0.00305116
41.6281	-0.0062632
41.6632	-0.0128462
41.7311	-0.00343335
41.6247	-0.00189197
41.6357	-0.00923413
41.7132	-0.0100428
41.7445	-0.000711024
41.6834	-0.00603062
41.7166	-0.00806624
41.7338	-0.010922
41.7979	0.00082463
41.7204	-0.0068869
41.7303	-0.0152789
41.7837	0.00371182
41.7635	-0.00675291
41.7612	-0.0128986
41.7506	-0.00633025
41.8093	-0.000480473
41.7799	-0.0117626
41.7876	-0.00409746
41.7784	-0.00479966
41.791	-0.00343585
41.8211	-0.0133082
41.77	-0.00329781
41.7288	-0.00380552
41.799	-0.00712293
41.7692	-0.0101121
41.6933	-0.000428855
41.7544	-0.0069645
41.8154	-0.00727755
41.7467	-0.0103823
41.6758	0.000481129
41.7811	-0.0134711
41.8108	-0.00383389
41.7124	-0.00379419
41.6926	-0.0110316
41.7902	0.000311553
41.7628	-0.0121212
41.6819	-0.00206393
41.7467	-0.00684047
41.8135	-0.00945544
41.7509	-0.00158346
41.7185	-0.00495923
41.7837	-0.0119067
41.8333	-0.00262398
41.77	-0.0071668
41.7387	-0.00756657
41.8017	-0.00952947
41.8619	-0.00126439
41.8433	-0.00456554
41.7826	-0.012225
41.881	-0.000600159
41.8627	-0.00551283
41.8463	-0.00779921
41.8333	-0.00872523
41.8494	-0.000940979
41.8783	-0.00802505
41.8349	-0.0110828
41.8104	-0.00257748
41.8417	-0.00730711
41.8417	-0.00913078
41.804	-0.00695533
41.7437	-0.000588655
41.8433	-0.0116087
41.8043	-0.00677788
41.749	-0.00418937
41.7029	-0.00466955
41.8322	-0.00670975
41.7754	-0.0136872
41.683	0.00155985
41.7502	-0.0179777
41.8059	0.0075773
41.8154	-0.017961
41.7391	0.00183827
41.8387	-0.0138323
41.9215	-0.000666261
41.8295	-0.00894952
41.8127	-0.00915629
41.8482	-0.00184131
41.9226	-0.010788
41.8249	-0.000776589
41.8349	-0.0134581
41.8902	0.00164181
41.8711	-0.00827926
41.7933	-0.00811964
41.8139	-0.00283307
41.8772	-0.00777817
41.8516	-0.00658345
41.7803	-0.0101532
41.82	-0.00214839
41.8516	-0.00620747
41.8272	-0.0118449
41.8154	-0.000741065
41.8497	-0.00514704
41.889	-0.00911015
41.8619	-0.00759453
41.8322	-0.00447446
41.8398	-0.00734228
41.8791	5.4121e-005
41.852	-0.0208638
41.7818	0.00691438
41.8448	-0.0129602
41.8917	-0.00562179
41.8463	-0.00585562
41.7769	-0.0107185
41.8577	0.00428504
41.86	-0.0193671
41.6788	0.00603747
41.7082	-0.0133371
41.7589	-0.0108035
41.72	0.00204915
41.5942	-0.00772768
41.6407	-0.0104247
41.7036	-0.00713342
41.6556	0.000242591
41.5915	-0.00876015
41.6575	-0.00850677
41.7204	-0.00801313
41.6456	-0.000534594
41.6525	-0.00966012
41.6834	-0.00779569
41.6956	0.0028494
41.6807	-0.0105196
41.6544	-0.0121644
41.7368	0.00196916
41.7395	-0.00503623
41.7155	-0.0129542
41.7052	-0.00622779
41.6853	0.0033288
41.754	-0.0112758
41.656	-0.00615174
41.6624	-0.00547588
41.7124	-0.00399619
41.741	-0.0101216
41.7078	-0.00348204
41.627	-0.00750917
41.7284	-0.00535423
41.7166	-0.00917578
41.6052	-0.00401694
41.6338	-0.00134814
41.7281	-0.0150998
41.659	0.00284314
41.5701	-0.0123365
41.6285	-0.00467247
41.6834	-0.0110302
41.5774	-0.00113171
41.5892	-0.00685859
41.675	-0.00852793
41.7082	-0.00657505
41.577	-0.00190222
41.651	-0.00835723
41.7437	-0.00903994
41.7185	0.000326216
41.6521	-0.00889248
41.6998	-0.00862509
41.7738	-0.00654447
41.7441	-0.00205123
41.6891	-0.0109308
41.7597	-0.0107243
41.7708	0.00137395
41.7815	-0.0103229
41.778	-0.00351131
41.833	-0.0124355
41.8585	0.00222296
41.7967	-0.0111434
41.7921	-0.0080716
41.8246	-0.000902176
41.8558	-0.00996786
41.841	-0.00711721
41.7467	-0.00597697
41.844	-0.00266194
41.8402	-0.0117107
41.7841	-0.00491917
41.7914	-0.00502521
41.836	-0.00788164
41.8471	-0.00670916
41.7307	-0.010542
41.7639	0.00375342
41.8467	-0.0189708
41.8413	0.0073278
41.73	-0.0155504
41.7525	-0.00505549
41.8421	-0.00692642
41.7773	-0.00179273
41.7628	-0.00481313
41.8425	-0.0103023
41.881	-0.00578862
41.7929	-0.00215894
41.8135	-0.00690508
41.868	-0.0112017
41.9318	-0.000572741
41.8478	-0.00932252
41.8413	-0.00672996
41.9161	-0.00305426
41.8841	-0.00545263
41.8612	-0.00661474
41.8696	-0.00893652
41.9104	-0.00315565
41.9169	-0.00458241
41.8162	-0.0113819
41.9249	-0.00649875
41.8883	0.000594139
41.9047	-0.0157514
41.8143	-0.00435781
41.8276	-0.00751978
41.873	-0.00174242
41.8509	-0.0100971
41.7826	-0.0108873
41.7963	0.00465024
41.8143	-0.0112832
41.8059	-0.00481766
41.6521	-0.00945163
41.7509	-0.00160557
41.7708	-0.0115309
41.6945	-0.00674516
41.6456	-0.00272036
41.7414	-0.0106522
41.7383	-0.00792927
41.6182	-0.00152308
41.6434	-0.00529724
41.7567	-0.0130002
41.7223	-0.00214034
41.68	-0.00571126
41.7181	-0.00807416
41.7738	-0.00805241
41.7128	0.00081104
41.6945	-0.0102815
41.7567	-0.00848961
41.8082	-0.00345778
41.7498	-0.00232428
41.7773	-0.0142493
41.8028	-0.00765866
41.8406	0.00306267
41.7944	-0.0125407
41.7757	-0.00673956
41.7994	-0.0088082
41.8463	0.00424773
41.8326	-0.0150629
41.7929	-0.00686604
41.8143	-0.000591815
41.8173	-0.00659657
41.7605	-0.00869107
41.7147	-0.00883764
41.7872	0.00123119
41.804	-0.0118374
41.738	-0.00935096
41.6853	0.0025183
41.7982	-0.0155498
41.7578	0.00020963
41.6807	-0.00917971
41.7094	-0.00667351
41.77	-0.00608218
41.7387	-0.0065372
41.6384	-0.0029065
41.7422	-0.00770938
41.7639	-0.00958049
41.6899	0.000930905
41.6891	-0.00609386
41.7406	-0.0145484
41.7933	-0.000488162
41.7212	-0.00685328
41.746	-0.00619984
41.8146	-0.00939995
41.7658	-0.00638849
41.7506	0.00107783
41.7765	-0.0155392
41.8558	0.000180781
41.8284	-0.00603783
41.7769	-0.005301
41.8352	-0.0122982
41.8124	-0.00406343
41.8303	-0.00207412
41.7757	-0.0141674
41.8135	-0.00302821
41.8288	-0.00318855
41.8028	-0.00998324
41.7578	-0.00863034
41.7818	-0.000196099
41.8078	-0.0095579
41.7666	-0.0102364
41.7036	-0.00250775
41.7612	-0.00509447
41.7937	-0.00944948
41.7391	-0.0115645
41.6106	0.00666332
41.7467	-0.0195391
41.7349	-0.000928342
41.606	-0.0119438
41.6533	0.00542569
41.7349	-0.0213925
41.7376	0.000425279
41.6312	-0.00704926
41.6865	-0.00645787
41.7731	-0.00687569
41.6777	-0.00637388
41.6491	-0.00253403
41.7742	-0.0104027
41.7635	-0.00989419
41.7151	0.00273627
41.7143	-0.0136155
41.7506	-0.00580341
41.7719	-0.0083577
41.7338	0.000469506
41.7799	-0.0149932
41.8246	-0.00439715
41.8475	-0.0038045
41.8131	-0.00642866
41.8097	-0.0102969
41.868	-0.00299954
41.8932	-0.00266534
41.794	-0.0127501
41.7937	-0.00535595
41.8272	-0.00504172
41.8295	-0.0012095
41.786	-0.0192599
41.7513	0.00342029
41.8413	-0.00764441
41.7921	-0.00788742
41.7261	-0.00556517
41.7605	-0.010143
41.8314	0.00755268
41.7666	-0.0260082
41.6849	0.00914121
41.757	-0.0149094
41.8257	-0.00722551
41.7441	-0.00188458
41.6811	-0.0056144
41.7963	-0.0108625
41.8055	-0.00319165
41.6769	-0.00716859
41.7178	-0.00455743
41.8276	-0.0083642
41.8242	-0.00618267
41.7498	-0.00545079
41.8124	-0.00683349
41.8917	-0.00896502
41.8387	-0.00272822
41.8032	-0.00236768
41.8692	-0.0125824
41.8516	-0.00551176
41.8761	0.000450373
41.8162	-0.0106051
41.8822	-0.00655657
41.8845	-0.00794309
41.8398	0.00231326
41.7712	-0.018366
41.8345	-0.000338674
41.8429	-0.00594604
41.8223	-0.00866687
41.7448	-0.0081197
41.8093	-0.00712591
41.7898	-0.00149167
41.7601	-0.0125041
41.6777	-0.00441819
41.7612	-0.00295341
41.7555	-0.0119926
41.6697	0.00210279
41.6571	-0.0142827
41.7448	-0.00250858
41.6891	-0.0118669
41.6083	-0.000926852
41.6025	-0.00966054
41.7578	-0.00265604
41.6449	-0.0107389
41.6418	-0.00190723
41.6968	-0.00815111
41.7509	-0.00888717
41.6758	-0.000570893
41.6548	-0.00981867
41.7418	-0.00468093
41.7994	-0.009049
41.6987	-0.00369686
41.7361	-0.00711328
41.8085	-0.0105605
41.7685	-0.00249064
41.7551	-0.00519931
41.7872	-0.0106287
41.7879	-0.00647801
41.8291	-0.000620544
41.7673	-0.00814611
41.812	-0.0112607
41.8024	-0.00265092
41.8288	-0.00184482
41.7677	-0.0108371
41.7845	-0.00804782
41.8352	5.25117e-005
41.8375	-0.0101886
41.7418	-0.00888509
41.7551	-0.00199503
41.8429	-0.00724822
41.7589	-0.0132139
41.6987	0.0018388
41.7853	-0.00702298
41.8269	-0.0153514
41.7433	0.00234932
41.6834	-0.00870711
41.7857	-0.00801116
41.7784	-0.0103883
41.7033	0.000389338
41.6941	-0.00643116
41.8124	-0.00721598
41.8238	-0.00808698
41.7326	-0.0029037
41.8131	-0.00676215
41.8406	-0.00878453
41.8078	-0.00436139
41.7647	-0.00649107
41.8387	-0.00842547
41.907	-0.00607497
41.8074	-0.00219452
41.8478	-0.00412095
41.8906	-0.0119877
41.8803	-0.00528347
41.8375	-0.0038321
41.8078	-0.00697553
41.8577	-0.00765032
41.8738	-0.00156081
41.8555	-0.0107496
41.8013	-0.00701684
41.8623	-0.00619745
41.8497	-0.00421447
41.8269	-0.00602508
41.7731	-0.012235
41.844	0.00295061
41.8234	-0.0110191
41.7525	-0.0013026
41.7082	-0.0173224
41.8112	0.0066725
41.7906	-0.0185086
41.7586	-0.00228661
41.8372	-0.00537217
41.992	-0.00803769
42.0462	-0.00726801
41.997	-0.00473279
42.1347	-0.0073244
42.2583	-0.00780004
42.2224	-0.00338799
42.2282	-0.00837737
42.3525	-0.00264674
42.4227	-0.0110521
42.3819	-0.00618011
42.4338	-0.000302136
42.5497	-0.0134326
42.5261	-0.00410318
42.5005	-0.00711352
42.5578	-0.00101769
42.6451	-0.0148691
42.6772	0.00172472
42.6295	-0.0123599
42.6993	-0.000503957
42.7355	-0.0124357
42.7874	-0.000439286
42.7241	-0.0064171
42.7523	-0.0120732
42.8095	0.000144184
42.7306	-0.00895542
42.7138	-0.00645506
42.6585	-0.00864446
42.7565	-0.000959754
42.7046	-0.0107309
42.6119	-0.00651687
42.6985	-0.00330752
42.7001	-0.0115599
42.6333	0.00057143
42.5902	-0.0122147
42.6333	-0.00504053
42.665	-0.00697076
42.5291	-0.00757712
42.5452	-0.00093329
42.5913	-0.00882977
42.5799	-0.00934613
42.4475	-0.00262868
42.4834	-0.00506926
42.5665	-0.0103971
42.5246	-0.00381154
42.4311	-0.00606793
42.5578	-0.00798774
42.5547	-0.00717539
42.4918	-0.00730854
42.4414	-0.000127733
42.5131	-0.0111841
42.4982	-0.0054304
42.4674	-0.00470132
42.4193	-0.00285691
42.5265	-0.0145118
42.4456	-0.00152981
42.449	-0.00179815
42.3983	-0.0121018
42.4132	-0.00471365
42.3945	-0.00499731
42.3235	-0.00679421
42.3338	-0.00947809
42.3689	-0.00218594
42.3094	-0.0067265
42.2392	-0.00693315
42.1847	-0.00688118
42.2766	-0.00576758
42.2564	-0.00476784
42.1343	-0.01471
42.1584	0.00383967
42.2099	-0.0124671
42.1095	-0.00162196
42.047	-0.0181874
42.1046	0.00719756
42.1885	-0.0157539
42.0534	-0.00506055
42.0767	-0.00401235
42.1568	-0.00507754
42.1496	-0.00764787
42.0905	-0.00761712
42.0657	0.00212604
42.1683	-0.0136348
42.1183	-0.00651717
42.0863	-0.00221032
42.1316	-0.00785738
42.1809	-0.00775254
42.1648	-0.00808209
42.1099	-0.00172859
42.1469	-0.00689101
42.2236	-0.0105936
42.166	-0.00269061
42.1923	-0.00148875
42.2133	-0.0128638
42.2041	-0.00599176
42.2186	0.000333905
42.1675	-0.0108267
42.2274	-0.00922114
42.2129	-0.00518364
42.1595	-0.000924528
42.1751	-0.0115926
42.1759	-0.00726342
42.2514	0.00117642
42.1935	-0.0120504
42.174	-0.00445998
42.2099	-0.0101398
42.2408	0.00415289
42.1927	-0.0188441
42.179	0.00478125
42.2564	-0.00832242
42.2415	-0.0134955
42.1439	0.00286955
42.1812	-0.00827003
42.2823	-0.00559556
42.2564	-0.00966042
42.2045	-0.00267804
42.256	-0.00687301
42.3502	-0.00426257
42.2984	-0.0118929
42.3067	-0.00174671
42.3945	-0.00724965
42.4017	-0.00570244
42.3655	-0.00692374
42.3716	-0.00221169
42.4429	-0.00676352
42.4246	-0.0133011
42.3895	0.00377059
42.3708	-0.016098
42.4216	0.00220621
42.4208	-0.0149221
42.3739	0.00172377
42.3899	-0.0118126
42.4166	-0.00892073
42.4273	0.00274318
42.3373	-0.013383
42.3617	-0.00643408
42.4448	-0.00625706
42.3861	-0.00170165
42.3193	-0.013981
42.277	-0.00321478
42.3693	-0.00572354
42.3117	-0.00370556
42.2499	-0.0123965
42.2919	-0.00203347
42.3163	-0.00507361
42.277	-0.0111204
42.2022	-0.00735873
42.2865	-0.00027138
42.3251	-0.00943357
42.2015	-0.00646043
42.243	-0.00532377
42.3338	-0.00791287
42.3228	-0.00833505
42.2671	-0.00353223
42.2511	-0.00787014
42.3666	-0.00637102
42.3182	-0.00934714
42.2877	-0.00123405
42.3479	-0.00710303
42.3567	-0.00886458
42.356	-0.00406152
42.3075	-0.00605273
42.364	-0.00666696
42.3632	-0.0102555
42.3605	-0.00165415
42.3224	-0.00576949
42.314	-0.00848258
42.3911	-0.00724047
42.3254	-0.00258249
42.2755	-0.00840223
42.2865	-0.00769818
42.3357	-0.00269741
42.2171	-0.00673842
42.1938	-0.00830817
42.2663	-0.00776637
42.2896	-0.00390816
42.1839	-0.00824618
42.1584	-0.00633019
42.2758	-0.00649756
42.2034	-0.007833
42.1435	0.00149655
42.1557	-0.0188171
42.2522	0.00876945
42.198	-0.0146025
42.1027	-0.00870454
42.166	0.0044868
42.2419	-0.00877231
42.1648	-0.0132633
42.1522	-0.00167447
42.2354	-0.0033862
42.2816	-0.0139495
42.1774	-0.00574523
42.1751	-0.000819623
42.2655	-0.00936627
42.2587	-0.00923479
42.2205	-0.00216836
42.2408	-0.00513405
42.3113	-0.00758749
42.2663	-0.0104638
42.2369	-0.00313073
42.2163	-0.00694245
42.2724	-0.00904655
42.2217	-0.00422782
42.1709	-0.00598472
42.2011	-0.00892383
42.2381	-0.00866705
42.1793	-0.00252444
42.1564	-0.0015524
42.1419	-0.0153027
42.1763	-0.00238341
42.1446	-0.00423712
42.1004	-0.00800461
42.1217	-0.0135666
42.1477	0.00387698
42.063	-0.0116838
42.0191	-0.00802445
42.1	-0.00498796
42.1072	-0.00391179
42.0252	-0.0117703
42.034	-0.00528717
42.1488	-0.00406361
42.1618	-0.00763077
42.0275	-0.00652277
42.1004	-0.00604445
42.1324	-0.00157982
42.1389	-0.00948215
42.0756	-0.00624192
42.1492	-0.00464314
42.227	-0.0058651
42.1725	-0.0104225
42.1454	-0.0052067
42.2671	-0.00383604
42.2541	-0.0116208
42.2655	-0.00413316
42.2289	-0.00161523
42.264	-0.0155857
42.2751	0.00115633
42.216	-0.00973201
42.1938	-0.00315249
42.2705	-0.00938529
42.2816	-0.00542867
42.2041	-0.00830311
42.227	-0.00410211
42.2495	-0.00886035
42.2476	-0.0043574
42.1568	-0.00626224
42.1374	-0.0110351
42.248	-0.00219977
42.2282	-0.0127896
42.1664	0.00394541
42.1713	-0.0177828
42.2549	0.0024851
42.2171	-0.011606
42.1149	-0.00928086
42.1866	0.00130469
42.2575	-0.00594693
42.1645	-0.0098114
42.1362	-0.00602221
42.2511	-0.00376862
42.2583	-0.00812417
42.1912	-0.00809079
42.2038	-0.00428283
42.314	-0.008479
42.319	-0.00601375
42.232	-0.00842857
42.3067	-0.00113213
42.3708	-0.00857902
42.3716	-0.0088163
42.3197	-0.00473732
42.335	-0.00302583
42.364	-0.0124569
42.3159	-0.00172675
42.2713	-0.00617117
42.2869	-0.00596273
42.285	-0.010569
42.2724	-0.00313365
42.2442	-0.00234401
42.2793	-0.0151157
42.2877	-0.00334096
42.2533	-0.00300342
42.1942	-0.00752848
42.2175	-0.0135494
42.2312	-0.000184178
42.2034	-0.00181812
42.1072	-0.0184712
42.1801	0.000951052
42.158	-0.00858182
42.1393	-0.00375754
42.0988	-0.01538
42.1797	0.000169694
42.1446	-0.00480145
42.063	-0.0100023
42.0966	-0.00692511
42.1744	0.00147361
42.1759	-0.0105913
42.0767	-0.0105875
42.129	-0.00026089
42.206	-0.00639743
42.14	-0.0127712
42.1404	-0.00550961
42.1709	-0.000895023
42.2026	-0.0141577
42.1324	-0.00676751
42.1343	0.00121933
42.2316	-0.00668222
42.2305	-0.0156015
42.1587	-0.00236768
42.1889	-0.00889313
42.2312	-0.00316197
42.2377	-0.00724381
42.1328	-0.00689244
42.1923	-0.000355959
42.1778	-0.0187896
42.1667	0.000239313
42.1324	-0.00406182
42.1118	-0.00932282
42.2083	-0.00911021
42.158	-0.00462216
42.0607	-0.00361013
42.132	-0.0109257
42.1572	-0.00889403
42.1393	0.00595415
42.0573	-0.0229118
42.1198	0.00984776
42.1343	-0.0137894
42.1057	-0.00792062
42.0508	-0.00440407
42.1217	-0.0058493
42.14	-0.00437301
42.0863	-0.0102496
42.0889	-0.00296444
42.2236	-0.00570756
42.2289	-0.00620741
42.1316	-0.00956446
42.1873	-0.00296122
42.2713	-0.00665164
42.2396	-0.00838006
42.182	-0.00580686
42.2354	-0.00491327
42.3743	-0.000624835
42.2511	-0.0152562
42.2411	0.00198972
42.3033	-0.0105167
42.3247	-0.00649881
42.2621	-0.00589269
42.2114	-0.00602025
42.3075	-0.00577235
42.3029	-0.00917542
42.2701	-0.00316256
42.2545	-0.00782496
42.2308	-0.0059607
42.2827	-0.00819439
42.2079	-0.00327611
42.1687	-0.00977069
42.1931	-0.00662041
42.2278	-0.0041182
42.1187	-0.00752044
42.0607	-0.00784922
42.1313	-0.00763202
42.1355	-0.00261647
42.0424	-0.0135474
42.0611	-0.00321895
42.1889	-0.00735039
42.1255	-0.00222212
42.0065	-0.0133993
42.1202	-0.00194615
42.1923	-0.00537193
42.1057	-0.0103501
42.058	-0.00520051
42.1832	-0.00389987
42.2289	-0.00735515
42.0985	-0.00825256
42.1255	-0.00571132
42.2106	-0.00452542
42.198	-0.00949633
42.1935	-0.00464386
42.1824	-0.0095982
42.2915	-0.00217903
42.2606	-0.0128747
42.2106	-0.0030477
42.203	-0.00367939
42.243	-0.00847828
42.2327	-0.00975001
42.1935	-0.00148094
42.2617	-0.0067488
42.2449	-0.0100892
42.2198	-0.00342232
42.1557	-0.00318313
42.198	-0.0128272
42.2579	-0.00596082
42.1996	-0.00122195
42.1713	-0.0175056
42.1999	0.00409788
42.2385	-0.0107121
42.1828	-0.00778115
42.1427	-0.00197554
42.2614	-0.0170777
42.2484	0.00595611
42.1877	-0.0101814
42.2003	-0.0110977
42.2682	-0.000965893
42.2881	-0.00255644
42.1706	-0.0100659
42.2419	-0.00924611
42.3026	-0.0031215
42.2465	-0.00672299
42.269	-0.00971323
42.2938	-0.00611383
42.3205	-0.00157756
42.2858	-0.0110478
42.256	-0.00550687
42.3396	-0.00216824
42.335	-0.0051167
42.2785	-0.0137446
42.2503	0.00235921
42.2915	-0.00748581
42.3052	-0.0106121
42.2488	-0.00308704
42.2129	-0.00456542
42.2743	-0.0085237
42.2884	-0.00929898
42.2499	-0.00387782
42.2079	-0.00385165
42.2591	-0.0127
42.2156	-0.00407106
42.1469	-0.0052349
42.14	-0.00520599
42.2179	-0.015612
42.1637	0.00357777
42.1046	-0.00953066
42.0924	-0.00946891
42.1599	-0.00862712
42.1091	-0.00324166
42.0309	-0.00968176
42.1175	-0.00568789
42.1744	-0.00863242
42.0737	-0.00282013
42.0836	-0.00879592
42.132	-0.00621569
42.1965	-0.00252897
42.0779	-0.00842619
42.076	-0.0109859
42.1694	-0.00221431
42.1954	-0.00928271
42.0794	-0.00780487
42.1248	-0.00871116
42.2102	-0.000735581
42.1812	-0.0113333
42.1004	-0.00699466
42.1603	0.000718415
42.2697	-0.0123827
42.2133	-0.00182927
42.1099	-0.00794965
42.1889	-0.00343996
42.2461	-0.00789714
42.1404	-0.00863606
42.132	-0.00277984
42.195	-0.00616586
42.2175	-0.00850862
42.1213	-0.00614345
42.0905	-0.00388485
42.2194	-0.00902474
42.1732	-0.00493288
42.1149	-0.00973195
42.1099	0.00449133
42.1996	-0.0196117
42.1828	0.00548148
42.1126	-0.0145621
42.0973	-0.00787252
42.1759	0.00201476
42.1126	-0.00914037
42.1034	-0.00768936
42.15	-0.00688398
42.1931	-0.00240177
42.1721	-0.012289
42.1397	-0.00471205
42.211	-0.0035035
42.2446	-0.00868458
42.2545	-0.0073275
42.195	-0.00817037
42.2629	-0.00143474
42.2675	-0.00880849
42.2434	-0.00456488
42.2476	-0.00821358
42.2713	-0.00455618
42.3048	-0.00666004
42.2789	-0.010834
42.2236	-0.00238031
42.2839	-0.00536662
42.3148	-0.00934547
42.2617	-0.00798422
42.2308	-0.000386775
42.3151	-0.0116374
42.3079	-0.00678247
42.2049	-0.00570363
42.1927	-0.00506932
42.3018	-0.0115477
42.2572	-0.00151724
42.1259	-0.00404954
42.1656	-0.01458
42.2228	0.000207007
42.1393	-0.0123984
42.0618	-0.00114447
42.1549	-0.0144534
42.2148	-0.00631988
42.1217	-0.000723422
42.0649	-0.00886756
42.1824	-0.00939626
42.1759	0.00212085
42.1183	-0.00619417
42.1294	-0.0130175
42.2415	-0.00410819
42.1946	-0.00316143
42.0939	-0.0108449
42.1522	-0.0056361
42.2507	-0.00475341
42.2015	-0.00700992
42.1229	-0.00863993
42.1759	-0.00497305
42.2182	-0.00285894
42.1606	-0.00967765
42.1687	-0.0101359
42.2552	-0.000754356
42.2285	-0.00766444
42.1881	-0.00919563
42.1606	-0.00449783
42.2247	-0.00429159
42.2308	-0.00959629
42.1896	-0.00892681
42.1423	0.000355601
42.1675	-0.00571966
42.1976	-0.015685
42.1172	0.000594556
42.1271	-0.00529337
42.1511	-0.0142564
42.2194	-0.00166798
42.1564	-0.00550222
42.121	-0.0113878
42.1824	-0.00282717
42.1679	-0.00582558
42.1061	-0.0060249
42.1141	-0.00670379
42.1935	-0.00955856
42.1957	0.0012005
42.1301	-0.00857729
42.1858	-0.0121072
42.2224	-0.00216079
42.1877	-0.00478435
42.1915	-0.00926262
42.2762	-0.00810939
42.2968	-0.00393015
42.2614	-0.00717241
42.1877	-0.0112435
42.359	0.000342011
42.346	-0.00936997
42.2678	-0.00641048
42.2732	-0.00235724
42.3659	-0.00855088
42.3403	-0.00896573
42.2461	-0.00483572
42.2392	-0.00342155
42.3438	-0.00887108
42.2346	-0.00817347
42.2106	-0.00621599
42.232	-0.00390095
42.3323	-0.0107947
42.1999	-0.00653571
42.1599	-0.00394624
42.2659	-0.00470191
42.1877	-0.010161
42.1656	-0.0103195
42.1439	0.0025636
42.1648	-0.0148176
42.1118	-0.00326157
42.1324	-0.00622964
42.0802	-0.0088222
42.1011	-0.00823897
42.1355	-0.00297117
42.0565	-0.00568205
42.1042	-0.00952202
